"","Community_1","Community_2","Community_3"
"7789","Species_8","Species_1","Species_6"
"7790","Species_8","Species_1","Species_1"
"7791","Species_8","Species_1","Species_3"
"7792","Species_8","Species_1","Species_8"
"7793","Species_8","Species_1","Species_2"
"7794","Species_8","Species_1","Species_1"
"7795","Species_8","Species_1","Species_1"
"7796","Species_8","Species_1","Species_7"
"7797","Species_8","Species_1","Species_9"
"7798","Species_8","Species_1","Species_6"
"7799","Species_8","Species_1","Species_10"
"7800","Species_8","Species_1","Species_7"
"7801","Species_8","Species_1","Species_3"
"7802","Species_8","Species_1","Species_6"
"7803","Species_8","Species_1","Species_5"
"7804","Species_8","Species_1","Species_5"
"7805","Species_8","Species_1","Species_6"
"7806","Species_8","Species_1","Species_10"
"7807","Species_8","Species_1","Species_8"
"7808","Species_8","Species_1","Species_1"
"7809","Species_8","Species_1","Species_4"
"7810","Species_8","Species_1","Species_8"
"7811","Species_8","Species_1","Species_4"
"7812","Species_8","Species_1","Species_9"
"7813","Species_8","Species_1","Species_10"
"7814","Species_8","Species_1","Species_4"
"7815","Species_8","Species_1","Species_3"
"7816","Species_8","Species_1","Species_5"
"7817","Species_8","Species_1","Species_2"
"7818","Species_8","Species_1","Species_2"
"7819","Species_8","Species_1","Species_1"
"7820","Species_8","Species_1","Species_4"
"7821","Species_8","Species_1","Species_5"
"7822","Species_8","Species_1","Species_1"
"7823","Species_8","Species_1","Species_3"
"7824","Species_8","Species_1","Species_9"
"7825","Species_8","Species_1","Species_5"
"7826","Species_8","Species_1","Species_8"
"7827","Species_8","Species_1","Species_10"
"7828","Species_8","Species_1","Species_6"
"7829","Species_8","Species_1","Species_3"
"7830","Species_8","Species_1","Species_3"
"7831","Species_8","Species_1","Species_3"
"7832","Species_8","Species_1","Species_3"
"7833","Species_8","Species_1","Species_2"
"7834","Species_8","Species_1","Species_7"
"7835","Species_8","Species_1","Species_8"
"7836","Species_8","Species_1","Species_2"
"7837","Species_8","Species_1","Species_2"
"7838","Species_8","Species_1","Species_2"
"7839","Species_8","Species_1","Species_4"
"7840","Species_8","Species_1","Species_2"
"7841","Species_8","Species_1","Species_6"
"7842","Species_8","Species_1","Species_1"
"7843","Species_8","Species_1","Species_1"
"7844","Species_8","Species_1","Species_8"
"7845","Species_8","Species_1","Species_1"
"7846","Species_8","Species_1","Species_5"
"7847","Species_8","Species_1","Species_4"
"7848","Species_8","Species_1","Species_10"
"7849","Species_8","Species_1","Species_1"
"7850","Species_8","Species_1","Species_9"
"7851","Species_8","Species_1","Species_8"
"7852","Species_8","Species_1","Species_4"
"7853","Species_8","Species_1","Species_3"
"7854","Species_8","Species_1","Species_4"
"7855","Species_8","Species_1","Species_4"
"7856","Species_8","Species_1","Species_2"
"7857","Species_8","Species_1","Species_10"
"7858","Species_8","Species_1","Species_6"
"7859","Species_8","Species_1","Species_6"
"7860","Species_8","Species_1","Species_5"
"7861","Species_8","Species_1","Species_1"
"7862","Species_8","Species_1","Species_9"
"7863","Species_8","Species_1","Species_10"
"7864","Species_8","Species_1","Species_6"
"7865","Species_8","Species_1","Species_9"
"7866","Species_8","Species_1","Species_10"
"7867","Species_8","Species_1","Species_3"
"7868","Species_8","Species_1","Species_6"
"7869","Species_8","Species_1","Species_7"
"7870","Species_8","Species_1","Species_1"
"7871","Species_8","Species_1","Species_2"
"7872","Species_8","Species_1","Species_3"
"7873","Species_8","Species_1","Species_3"
"7874","Species_8","Species_1","Species_7"
"7875","Species_8","Species_1","Species_4"
"7876","Species_8","Species_1","Species_5"
"7877","Species_8","Species_1","Species_1"
"7878","Species_8","Species_1","Species_5"
"7879","Species_8","Species_1","Species_5"
"7880","Species_8","Species_1","Species_8"
"7881","Species_8","Species_1","Species_3"
"7882","Species_8","Species_1","Species_9"
"7883","Species_8","Species_1","Species_6"
"7884","Species_8","Species_1","Species_9"
"7885","Species_8","Species_1","Species_6"
"7886","Species_8","Species_1","Species_2"
"7887","Species_8","Species_1","Species_8"
"7888","Species_8","Species_1","Species_8"
"7889","Species_8","Species_1","Species_1"
"7890","Species_8","Species_1","Species_6"
"7891","Species_8","Species_1","Species_3"
"7892","Species_8","Species_1","Species_1"
"7893","Species_8","Species_1","Species_4"
"7894","Species_8","Species_1","Species_2"
"7895","Species_8","Species_1","Species_6"
"7896","Species_8","Species_1","Species_4"
"7897","Species_8","Species_1","Species_8"
"7898","Species_8","Species_1","Species_7"
"7899","Species_8","Species_1","Species_7"
"7900","Species_8","Species_1","Species_5"
"7901","Species_8","Species_1","Species_5"
"7902","Species_8","Species_1","Species_4"
"7903","Species_8","Species_1","Species_10"
"7904","Species_8","Species_1","Species_9"
"7905","Species_8","Species_1","Species_10"
"7906","Species_8","Species_1","Species_9"
"7907","Species_8","Species_1","Species_10"
"7908","Species_8","Species_1","Species_5"
"7909","Species_8","Species_1","Species_5"
"7910","Species_8","Species_1","Species_5"
"7911","Species_8","Species_1","Species_5"
"7912","Species_8","Species_1","Species_6"
"7913","Species_8","Species_1","Species_5"
"7914","Species_8","Species_1","Species_2"
"7915","Species_8","Species_1","Species_4"
"7916","Species_8","Species_1","Species_3"
"7917","Species_8","Species_1","Species_9"
"7918","Species_8","Species_1","Species_8"
"7919","Species_8","Species_1","Species_7"
"7920","Species_8","Species_1","Species_3"
"7921","Species_8","Species_1","Species_8"
"7922","Species_8","Species_1","Species_8"
"7923","Species_8","Species_1","Species_3"
"7924","Species_8","Species_1","Species_8"
"7925","Species_8","Species_1","Species_4"
"7926","Species_8","Species_1","Species_1"
"7927","Species_8","Species_1","Species_6"
"7928","Species_8","Species_1","Species_2"
"7929","Species_8","Species_1","Species_10"
"7930","Species_8","Species_1","Species_2"
"7931","Species_8","Species_1","Species_5"
"7932","Species_8","Species_1","Species_8"
"7933","Species_8","Species_1","Species_10"
"7934","Species_8","Species_1","Species_8"
"7935","Species_8","Species_1","Species_3"
"7936","Species_8","Species_1","Species_4"
"7937","Species_8","Species_1","Species_1"
"7938","Species_8","Species_1","Species_7"
"7939","Species_8","Species_1","Species_8"
"7940","Species_8","Species_1","Species_4"
"7941","Species_8","Species_1","Species_8"
"7942","Species_8","Species_1","Species_8"
"7943","Species_8","Species_1","Species_4"
"7944","Species_8","Species_1","Species_5"
"7945","Species_8","Species_1","Species_5"
"7946","Species_8","Species_1","Species_7"
"7947","Species_8","Species_1","Species_8"
"7948","Species_8","Species_1","Species_2"
"7949","Species_8","Species_1","Species_9"
"7950","Species_8","Species_1","Species_1"
"7951","Species_8","Species_1","Species_1"
"7952","Species_8","Species_1","Species_4"
"7953","Species_8","Species_1","Species_2"
"7954","Species_8","Species_1","Species_5"
"7955","Species_8","Species_1","Species_3"
"7956","Species_8","Species_1","Species_3"
"7957","Species_8","Species_1","Species_8"
"7958","Species_8","Species_1","Species_6"
"7959","Species_8","Species_1","Species_5"
"7960","Species_8","Species_1","Species_5"
"7961","Species_8","Species_1","Species_9"
"7962","Species_8","Species_1","Species_5"
"7963","Species_8","Species_1","Species_2"
"7964","Species_8","Species_1","Species_3"
"7965","Species_8","Species_1","Species_2"
"7966","Species_8","Species_1","Species_10"
"7967","Species_8","Species_1","Species_1"
"7968","Species_8","Species_1","Species_1"
"7969","Species_8","Species_1","Species_10"
"7970","Species_8","Species_1","Species_3"
"7971","Species_8","Species_1","Species_10"
"7972","Species_8","Species_1","Species_9"
"7973","Species_8","Species_1","Species_1"
"7974","Species_8","Species_1","Species_6"
"7975","Species_8","Species_1","Species_4"
"7976","Species_8","Species_1","Species_5"
"7977","Species_8","Species_1","Species_5"
"7978","Species_8","Species_1","Species_4"
"7979","Species_8","Species_1","Species_9"
"7980","Species_8","Species_1","Species_2"
"7981","Species_8","Species_1","Species_6"
"7982","Species_8","Species_1","Species_4"
"7983","Species_8","Species_1","Species_3"
"7984","Species_8","Species_1","Species_10"
"7985","Species_8","Species_1","Species_4"
"7986","Species_8","Species_1","Species_3"
"7987","Species_8","Species_1","Species_8"
"7988","Species_8","Species_1","Species_2"
"7989","Species_8","Species_1","Species_4"
"7990","Species_8","Species_1","Species_7"
"7991","Species_8","Species_1","Species_6"
"7992","Species_8","Species_1","Species_1"
"7993","Species_8","Species_1","Species_5"
"7994","Species_8","Species_1","Species_8"
"7995","Species_8","Species_1","Species_6"
"7996","Species_8","Species_1","Species_6"
"7997","Species_8","Species_1","Species_1"
"7998","Species_8","Species_1","Species_1"
"7999","Species_8","Species_1","Species_7"
"8000","Species_8","Species_1","Species_10"
"8001","Species_9","Species_1","Species_2"
"8002","Species_9","Species_1","Species_3"
"8003","Species_9","Species_1","Species_10"
"8004","Species_9","Species_1","Species_2"
"8005","Species_9","Species_1","Species_8"
"8006","Species_9","Species_1","Species_5"
"8007","Species_9","Species_1","Species_3"
"8008","Species_9","Species_1","Species_1"
"8009","Species_9","Species_1","Species_7"
"8010","Species_9","Species_1","Species_9"
"8011","Species_9","Species_1","Species_4"
"8012","Species_9","Species_1","Species_10"
"8013","Species_9","Species_1","Species_4"
"8014","Species_9","Species_1","Species_4"
"8015","Species_9","Species_1","Species_8"
"8016","Species_9","Species_1","Species_5"
"8017","Species_9","Species_1","Species_4"
"8018","Species_9","Species_1","Species_3"
"8019","Species_9","Species_1","Species_4"
"8020","Species_9","Species_1","Species_4"
"8021","Species_9","Species_1","Species_6"
"8022","Species_9","Species_1","Species_10"
"8023","Species_9","Species_1","Species_6"
"8024","Species_9","Species_1","Species_4"
"8025","Species_9","Species_1","Species_1"
"8026","Species_9","Species_1","Species_2"
"8027","Species_9","Species_1","Species_7"
"8028","Species_9","Species_1","Species_7"
"8029","Species_9","Species_1","Species_7"
"8030","Species_9","Species_1","Species_3"
"8031","Species_9","Species_1","Species_9"
"8032","Species_9","Species_1","Species_6"
"8033","Species_9","Species_1","Species_6"
"8034","Species_9","Species_1","Species_10"
"8035","Species_9","Species_1","Species_5"
"8036","Species_9","Species_1","Species_7"
"8037","Species_9","Species_1","Species_10"
"8038","Species_9","Species_1","Species_5"
"8039","Species_9","Species_1","Species_7"
"8040","Species_9","Species_1","Species_10"
"8041","Species_9","Species_1","Species_3"
"8042","Species_9","Species_1","Species_7"
"8043","Species_9","Species_1","Species_9"
"8044","Species_9","Species_1","Species_9"
"8045","Species_9","Species_1","Species_3"
"8046","Species_9","Species_1","Species_2"
"8047","Species_9","Species_1","Species_8"
"8048","Species_9","Species_1","Species_3"
"8049","Species_9","Species_1","Species_7"
"8050","Species_9","Species_1","Species_2"
"8051","Species_9","Species_1","Species_2"
"8052","Species_9","Species_1","Species_6"
"8053","Species_9","Species_1","Species_5"
"8054","Species_9","Species_1","Species_10"
"8055","Species_9","Species_1","Species_8"
"8056","Species_9","Species_1","Species_8"
"8057","Species_9","Species_1","Species_4"
"8058","Species_9","Species_1","Species_8"
"8059","Species_9","Species_1","Species_3"
"8060","Species_9","Species_1","Species_5"
"8061","Species_9","Species_1","Species_3"
"8062","Species_9","Species_1","Species_2"
"8063","Species_9","Species_1","Species_5"
"8064","Species_9","Species_1","Species_8"
"8065","Species_9","Species_1","Species_5"
"8066","Species_9","Species_1","Species_3"
"8067","Species_9","Species_1","Species_4"
"8068","Species_9","Species_1","Species_10"
"8069","Species_9","Species_1","Species_3"
"8070","Species_9","Species_1","Species_3"
"8071","Species_9","Species_1","Species_6"
"8072","Species_9","Species_1","Species_7"
"8073","Species_9","Species_1","Species_10"
"8074","Species_9","Species_1","Species_5"
"8075","Species_9","Species_1","Species_7"
"8076","Species_9","Species_1","Species_2"
"8077","Species_9","Species_1","Species_5"
"8078","Species_9","Species_1","Species_10"
"8079","Species_9","Species_1","Species_9"
"8080","Species_9","Species_1","Species_5"
"8081","Species_9","Species_1","Species_4"
"8082","Species_9","Species_1","Species_9"
"8083","Species_9","Species_1","Species_4"
"8084","Species_9","Species_1","Species_9"
"8085","Species_9","Species_1","Species_6"
"8086","Species_9","Species_1","Species_2"
"8087","Species_9","Species_1","Species_7"
"8088","Species_9","Species_1","Species_7"
"8089","Species_9","Species_1","Species_2"
"8090","Species_9","Species_1","Species_3"
"8091","Species_9","Species_1","Species_8"
"8092","Species_9","Species_1","Species_4"
"8093","Species_9","Species_1","Species_5"
"8094","Species_9","Species_1","Species_9"
"8095","Species_9","Species_1","Species_9"
"8096","Species_9","Species_1","Species_3"
"8097","Species_9","Species_1","Species_5"
"8098","Species_9","Species_1","Species_5"
"8099","Species_9","Species_1","Species_8"
"8100","Species_9","Species_1","Species_6"
"8101","Species_9","Species_1","Species_8"
"8102","Species_9","Species_1","Species_9"
"8103","Species_9","Species_1","Species_2"
"8104","Species_9","Species_1","Species_8"
"8105","Species_9","Species_1","Species_9"
"8106","Species_9","Species_1","Species_2"
"8107","Species_9","Species_1","Species_6"
"8108","Species_9","Species_1","Species_10"
"8109","Species_9","Species_1","Species_7"
"8110","Species_9","Species_1","Species_2"
"8111","Species_9","Species_1","Species_8"
"8112","Species_9","Species_1","Species_4"
"8113","Species_9","Species_1","Species_9"
"8114","Species_9","Species_1","Species_9"
"8115","Species_9","Species_1","Species_2"
"8116","Species_9","Species_1","Species_8"
"8117","Species_9","Species_1","Species_4"
"8118","Species_9","Species_1","Species_5"
"8119","Species_9","Species_1","Species_3"
"8120","Species_9","Species_1","Species_3"
"8121","Species_9","Species_1","Species_8"
"8122","Species_9","Species_1","Species_2"
"8123","Species_9","Species_1","Species_8"
"8124","Species_9","Species_1","Species_6"
"8125","Species_9","Species_1","Species_4"
"8126","Species_9","Species_1","Species_3"
"8127","Species_9","Species_1","Species_10"
"8128","Species_9","Species_1","Species_8"
"8129","Species_9","Species_1","Species_3"
"8130","Species_9","Species_1","Species_1"
"8131","Species_9","Species_1","Species_2"
"8132","Species_9","Species_1","Species_7"
"8133","Species_9","Species_1","Species_6"
"8134","Species_9","Species_1","Species_2"
"8135","Species_9","Species_1","Species_8"
"8136","Species_9","Species_1","Species_1"
"8137","Species_9","Species_1","Species_4"
"8138","Species_9","Species_1","Species_7"
"8139","Species_9","Species_1","Species_6"
"8140","Species_9","Species_1","Species_7"
"8141","Species_9","Species_1","Species_6"
"8142","Species_9","Species_1","Species_4"
"8143","Species_9","Species_1","Species_10"
"8144","Species_9","Species_1","Species_1"
"8145","Species_9","Species_1","Species_6"
"8146","Species_9","Species_1","Species_4"
"8147","Species_9","Species_1","Species_5"
"8148","Species_9","Species_1","Species_2"
"8149","Species_9","Species_1","Species_10"
"8150","Species_9","Species_1","Species_9"
"8151","Species_9","Species_1","Species_5"
"8152","Species_9","Species_1","Species_4"
"8153","Species_9","Species_1","Species_10"
"8154","Species_9","Species_1","Species_10"
"8155","Species_9","Species_1","Species_5"
"8156","Species_9","Species_1","Species_7"
"8157","Species_9","Species_1","Species_9"
"8158","Species_9","Species_1","Species_1"
"8159","Species_9","Species_1","Species_3"
"8160","Species_9","Species_1","Species_5"
"8161","Species_9","Species_1","Species_1"
"8162","Species_9","Species_1","Species_3"
"8163","Species_9","Species_1","Species_7"
"8164","Species_9","Species_1","Species_3"
"8165","Species_9","Species_1","Species_3"
"8166","Species_9","Species_1","Species_2"
"8167","Species_9","Species_1","Species_8"
"8168","Species_9","Species_1","Species_10"
"8169","Species_9","Species_1","Species_3"
"8170","Species_9","Species_1","Species_10"
"8171","Species_9","Species_1","Species_10"
"8172","Species_9","Species_1","Species_1"
"8173","Species_9","Species_1","Species_6"
"8174","Species_9","Species_1","Species_7"
"8175","Species_9","Species_1","Species_5"
"8176","Species_9","Species_1","Species_3"
"8177","Species_9","Species_1","Species_8"
"8178","Species_9","Species_1","Species_10"
"8179","Species_9","Species_1","Species_7"
"8180","Species_9","Species_1","Species_1"
"8181","Species_9","Species_1","Species_1"
"8182","Species_9","Species_1","Species_8"
"8183","Species_9","Species_1","Species_4"
"8184","Species_9","Species_1","Species_10"
"8185","Species_9","Species_1","Species_8"
"8186","Species_9","Species_1","Species_4"
"8187","Species_9","Species_1","Species_2"
"8188","Species_9","Species_1","Species_10"
"8189","Species_9","Species_1","Species_10"
"8190","Species_9","Species_1","Species_6"
"8191","Species_9","Species_1","Species_3"
"8192","Species_9","Species_1","Species_4"
"8193","Species_9","Species_1","Species_1"
"8194","Species_9","Species_1","Species_5"
"8195","Species_9","Species_1","Species_6"
"8196","Species_9","Species_1","Species_1"
"8197","Species_9","Species_1","Species_8"
"8198","Species_9","Species_1","Species_10"
"8199","Species_9","Species_1","Species_5"
"8200","Species_9","Species_1","Species_4"
"8201","Species_9","Species_1","Species_10"
"8202","Species_9","Species_1","Species_6"
"8203","Species_9","Species_1","Species_2"
"8204","Species_9","Species_1","Species_3"
"8205","Species_9","Species_1","Species_5"
"8206","Species_9","Species_1","Species_1"
"8207","Species_9","Species_1","Species_7"
"8208","Species_9","Species_1","Species_3"
"8209","Species_9","Species_1","Species_9"
"8210","Species_9","Species_1","Species_5"
"8211","Species_9","Species_1","Species_9"
"8212","Species_9","Species_1","Species_2"
"8213","Species_9","Species_1","Species_3"
"8214","Species_9","Species_1","Species_9"
"8215","Species_9","Species_1","Species_2"
"8216","Species_9","Species_1","Species_4"
"8217","Species_9","Species_1","Species_10"
"8218","Species_9","Species_1","Species_8"
"8219","Species_9","Species_1","Species_7"
"8220","Species_9","Species_1","Species_6"
"8221","Species_9","Species_1","Species_4"
"8222","Species_9","Species_1","Species_10"
"8223","Species_9","Species_1","Species_3"
"8224","Species_9","Species_1","Species_2"
"8225","Species_9","Species_1","Species_3"
"8226","Species_9","Species_1","Species_9"
"8227","Species_9","Species_1","Species_1"
"8228","Species_9","Species_1","Species_3"
"8229","Species_9","Species_1","Species_7"
"8230","Species_9","Species_1","Species_8"
"8231","Species_9","Species_1","Species_7"
"8232","Species_9","Species_1","Species_1"
"8233","Species_9","Species_1","Species_3"
"8234","Species_9","Species_1","Species_1"
"8235","Species_9","Species_1","Species_10"
"8236","Species_9","Species_1","Species_1"
"8237","Species_9","Species_1","Species_8"
"8238","Species_9","Species_1","Species_1"
"8239","Species_9","Species_1","Species_4"
"8240","Species_9","Species_1","Species_6"
"8241","Species_9","Species_1","Species_8"
"8242","Species_9","Species_1","Species_1"
"8243","Species_9","Species_1","Species_9"
"8244","Species_9","Species_1","Species_9"
"8245","Species_9","Species_1","Species_10"
"8246","Species_9","Species_1","Species_9"
"8247","Species_9","Species_1","Species_3"
"8248","Species_9","Species_1","Species_5"
"8249","Species_9","Species_1","Species_9"
"8250","Species_9","Species_1","Species_8"
"8251","Species_9","Species_1","Species_5"
"8252","Species_9","Species_1","Species_9"
"8253","Species_9","Species_1","Species_1"
"8254","Species_9","Species_1","Species_10"
"8255","Species_9","Species_1","Species_4"
"8256","Species_9","Species_1","Species_5"
"8257","Species_9","Species_1","Species_2"
"8258","Species_9","Species_1","Species_8"
"8259","Species_9","Species_1","Species_8"
"8260","Species_9","Species_1","Species_2"
"8261","Species_9","Species_1","Species_6"
"8262","Species_9","Species_1","Species_7"
"8263","Species_9","Species_1","Species_4"
"8264","Species_9","Species_1","Species_2"
"8265","Species_9","Species_1","Species_6"
"8266","Species_9","Species_1","Species_2"
"8267","Species_9","Species_1","Species_9"
"8268","Species_9","Species_1","Species_5"
"8269","Species_9","Species_1","Species_8"
"8270","Species_9","Species_1","Species_10"
"8271","Species_9","Species_1","Species_9"
"8272","Species_9","Species_1","Species_6"
"8273","Species_9","Species_1","Species_6"
"8274","Species_9","Species_1","Species_9"
"8275","Species_9","Species_1","Species_5"
"8276","Species_9","Species_1","Species_3"
"8277","Species_9","Species_1","Species_7"
"8278","Species_9","Species_1","Species_8"
"8279","Species_9","Species_1","Species_8"
"8280","Species_9","Species_1","Species_5"
"8281","Species_9","Species_1","Species_4"
"8282","Species_9","Species_1","Species_2"
"8283","Species_9","Species_1","Species_4"
"8284","Species_9","Species_1","Species_10"
"8285","Species_9","Species_1","Species_1"
"8286","Species_9","Species_1","Species_2"
"8287","Species_9","Species_1","Species_6"
"8288","Species_9","Species_1","Species_5"
"8289","Species_9","Species_1","Species_4"
"8290","Species_9","Species_1","Species_2"
"8291","Species_9","Species_1","Species_2"
"8292","Species_9","Species_1","Species_9"
"8293","Species_9","Species_1","Species_8"
"8294","Species_9","Species_1","Species_2"
"8295","Species_9","Species_1","Species_8"
"8296","Species_9","Species_1","Species_3"
"8297","Species_9","Species_1","Species_9"
"8298","Species_9","Species_1","Species_5"
"8299","Species_9","Species_1","Species_5"
"8300","Species_9","Species_1","Species_4"
"8301","Species_9","Species_1","Species_8"
"8302","Species_9","Species_1","Species_9"
"8303","Species_9","Species_1","Species_3"
"8304","Species_9","Species_1","Species_7"
"8305","Species_9","Species_1","Species_8"
"8306","Species_9","Species_1","Species_2"
"8307","Species_9","Species_1","Species_2"
"8308","Species_9","Species_1","Species_7"
"8309","Species_9","Species_1","Species_7"
"8310","Species_9","Species_1","Species_1"
"8311","Species_9","Species_1","Species_9"
"8312","Species_9","Species_1","Species_7"
"8313","Species_9","Species_1","Species_2"
"8314","Species_9","Species_1","Species_4"
"8315","Species_9","Species_1","Species_2"
"8316","Species_9","Species_1","Species_10"
"8317","Species_9","Species_1","Species_7"
"8318","Species_9","Species_1","Species_10"
"8319","Species_9","Species_1","Species_7"
"8320","Species_9","Species_1","Species_2"
"8321","Species_9","Species_1","Species_4"
"8322","Species_9","Species_1","Species_6"
"8323","Species_9","Species_1","Species_9"
"8324","Species_9","Species_1","Species_8"
"8325","Species_9","Species_1","Species_9"
"8326","Species_9","Species_1","Species_6"
"8327","Species_9","Species_1","Species_9"
"8328","Species_9","Species_1","Species_5"
"8329","Species_9","Species_1","Species_2"
"8330","Species_9","Species_1","Species_1"
"8331","Species_9","Species_1","Species_8"
"8332","Species_9","Species_1","Species_3"
"8333","Species_9","Species_1","Species_1"
"8334","Species_9","Species_1","Species_4"
"8335","Species_9","Species_1","Species_4"
"8336","Species_9","Species_1","Species_1"
"8337","Species_9","Species_1","Species_6"
"8338","Species_9","Species_1","Species_2"
"8339","Species_9","Species_1","Species_1"
"8340","Species_9","Species_1","Species_2"
"8341","Species_9","Species_1","Species_8"
"8342","Species_9","Species_1","Species_2"
"8343","Species_9","Species_1","Species_2"
"8344","Species_9","Species_1","Species_5"
"8345","Species_9","Species_1","Species_3"
"8346","Species_9","Species_1","Species_8"
"8347","Species_9","Species_1","Species_10"
"8348","Species_9","Species_1","Species_6"
"8349","Species_9","Species_1","Species_1"
"8350","Species_9","Species_1","Species_10"
"8351","Species_9","Species_1","Species_4"
"8352","Species_9","Species_1","Species_3"
"8353","Species_9","Species_1","Species_3"
"8354","Species_9","Species_1","Species_7"
"8355","Species_9","Species_1","Species_7"
"8356","Species_9","Species_1","Species_2"
"8357","Species_9","Species_1","Species_7"
"8358","Species_9","Species_1","Species_4"
"8359","Species_9","Species_1","Species_5"
"8360","Species_9","Species_1","Species_6"
"8361","Species_9","Species_1","Species_7"
"8362","Species_9","Species_1","Species_5"
"8363","Species_9","Species_1","Species_8"
"8364","Species_9","Species_1","Species_10"
"8365","Species_9","Species_1","Species_2"
"8366","Species_9","Species_1","Species_4"
"8367","Species_9","Species_1","Species_1"
"8368","Species_9","Species_1","Species_4"
"8369","Species_9","Species_1","Species_4"
"8370","Species_9","Species_1","Species_7"
"8371","Species_9","Species_1","Species_10"
"8372","Species_9","Species_1","Species_5"
"8373","Species_9","Species_1","Species_5"
"8374","Species_9","Species_1","Species_10"
"8375","Species_9","Species_1","Species_2"
"8376","Species_9","Species_1","Species_5"
"8377","Species_9","Species_1","Species_7"
"8378","Species_9","Species_1","Species_6"
"8379","Species_9","Species_1","Species_4"
"8380","Species_9","Species_1","Species_7"
"8381","Species_9","Species_1","Species_5"
"8382","Species_9","Species_1","Species_6"
"8383","Species_9","Species_1","Species_3"
"8384","Species_9","Species_1","Species_6"
"8385","Species_9","Species_1","Species_7"
"8386","Species_9","Species_1","Species_5"
"8387","Species_9","Species_1","Species_7"
"8388","Species_9","Species_1","Species_10"
"8389","Species_9","Species_1","Species_1"
"8390","Species_9","Species_1","Species_5"
"8391","Species_9","Species_1","Species_7"
"8392","Species_9","Species_1","Species_8"
"8393","Species_9","Species_1","Species_1"
"8394","Species_9","Species_1","Species_9"
"8395","Species_9","Species_1","Species_2"
"8396","Species_9","Species_1","Species_8"
"8397","Species_9","Species_1","Species_7"
"8398","Species_9","Species_1","Species_9"
"8399","Species_9","Species_1","Species_2"
"8400","Species_9","Species_1","Species_7"
"8401","Species_9","Species_1","Species_1"
"8402","Species_9","Species_1","Species_10"
"8403","Species_9","Species_1","Species_10"
"8404","Species_9","Species_1","Species_8"
"8405","Species_9","Species_1","Species_5"
"8406","Species_9","Species_1","Species_4"
"8407","Species_9","Species_1","Species_6"
"8408","Species_9","Species_1","Species_2"
"8409","Species_9","Species_1","Species_1"
"8410","Species_9","Species_1","Species_3"
"8411","Species_9","Species_1","Species_4"
"8412","Species_9","Species_1","Species_4"
"8413","Species_9","Species_1","Species_8"
"8414","Species_9","Species_1","Species_5"
"8415","Species_9","Species_1","Species_8"
"8416","Species_9","Species_1","Species_5"
"8417","Species_9","Species_1","Species_5"
"8418","Species_9","Species_1","Species_6"
"8419","Species_9","Species_1","Species_8"
"8420","Species_9","Species_1","Species_10"
"8421","Species_9","Species_1","Species_9"
"8422","Species_9","Species_1","Species_2"
"8423","Species_9","Species_1","Species_6"
"8424","Species_9","Species_1","Species_1"
"8425","Species_9","Species_1","Species_1"
"8426","Species_9","Species_1","Species_2"
"8427","Species_9","Species_1","Species_6"
"8428","Species_9","Species_1","Species_2"
"8429","Species_9","Species_1","Species_7"
"8430","Species_9","Species_1","Species_5"
"8431","Species_9","Species_1","Species_8"
"8432","Species_9","Species_1","Species_2"
"8433","Species_9","Species_1","Species_8"
"8434","Species_9","Species_1","Species_4"
"8435","Species_9","Species_1","Species_10"
"8436","Species_9","Species_1","Species_7"
"8437","Species_9","Species_1","Species_3"
"8438","Species_9","Species_1","Species_4"
"8439","Species_9","Species_1","Species_10"
"8440","Species_9","Species_1","Species_1"
"8441","Species_9","Species_1","Species_2"
"8442","Species_9","Species_1","Species_9"
"8443","Species_9","Species_1","Species_7"
"8444","Species_9","Species_1","Species_1"
"8445","Species_9","Species_1","Species_5"
"8446","Species_9","Species_1","Species_1"
"8447","Species_9","Species_1","Species_7"
"8448","Species_9","Species_1","Species_6"
"8449","Species_9","Species_1","Species_6"
"8450","Species_9","Species_1","Species_5"
"8451","Species_9","Species_1","Species_7"
"8452","Species_9","Species_1","Species_4"
"8453","Species_9","Species_1","Species_4"
"8454","Species_9","Species_1","Species_7"
"8455","Species_9","Species_1","Species_9"
"8456","Species_9","Species_1","Species_5"
"8457","Species_9","Species_1","Species_2"
"8458","Species_9","Species_1","Species_5"
"8459","Species_9","Species_1","Species_1"
"8460","Species_9","Species_1","Species_5"
"8461","Species_9","Species_1","Species_6"
"8462","Species_9","Species_1","Species_3"
"8463","Species_9","Species_1","Species_4"
"8464","Species_9","Species_1","Species_5"
"8465","Species_9","Species_1","Species_10"
"8466","Species_9","Species_1","Species_9"
"8467","Species_9","Species_1","Species_9"
"8468","Species_9","Species_1","Species_4"
"8469","Species_9","Species_1","Species_1"
"8470","Species_9","Species_1","Species_4"
"8471","Species_9","Species_1","Species_9"
"8472","Species_9","Species_1","Species_3"
"8473","Species_9","Species_1","Species_3"
"8474","Species_9","Species_1","Species_7"
"8475","Species_9","Species_1","Species_8"
"8476","Species_9","Species_1","Species_10"
"8477","Species_9","Species_1","Species_8"
"8478","Species_9","Species_1","Species_1"
"8479","Species_9","Species_1","Species_2"
"8480","Species_9","Species_1","Species_6"
"8481","Species_9","Species_1","Species_7"
"8482","Species_9","Species_1","Species_8"
"8483","Species_9","Species_1","Species_8"
"8484","Species_9","Species_1","Species_2"
"8485","Species_9","Species_1","Species_5"
"8486","Species_9","Species_1","Species_7"
"8487","Species_9","Species_1","Species_8"
